A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light,0.853931754,A1,A2,A3,A4
1,4,3,2,0,0,0,0,1,1,1,1,A2,0.625170551,6,300,56,25
1,4,3,2,0,0,0,1,0,0,0,0,A2,0.595896038,6,286,107,24
1,4,3,2,0,0,0,1,0,0,0,1,A2,0.394358849,4,63,106,16
1,4,3,2,0,0,0,1,0,0,1,0,A2,0.44523189,4,214,80,18
1,4,3,2,0,0,0,1,0,0,1,1,A2,0.114003027,1,18,10,9
1,4,3,2,0,0,0,1,0,1,0,0,A2,0.464261877,5,297,42,19
1,4,3,2,0,0,0,1,0,1,0,1,A2,0.135822508,1,65,12,11
1,4,3,2,0,0,0,1,0,1,1,0,A2,0.928697377,9,594,167,37
1,4,3,2,0,0,0,1,0,1,1,1,A2,0.104668867,1,50,28,8
1,4,3,2,0,0,0,1,1,0,0,0,A2,0.23664307,2,114,43,9
1,4,3,2,0,0,0,1,1,0,0,1,A2,0.742744364,7,357,134,30
1,4,3,2,0,0,0,1,1,0,1,0,A2,0.92122649,9,590,249,37
1,4,3,2,0,0,0,1,1,0,1,1,A2,0.364456147,4,175,66,15
1,4,3,2,0,0,0,1,1,1,0,0,A2,0.772931435,8,124,70,31
1,4,3,2,0,0,0,1,1,1,0,1,A2,0.702156143,7,449,126,28
1,4,3,2,0,0,0,1,1,1,1,0,A2,0.803518508,8,129,217,32
1,4,3,2,0,0,0,1,1,1,1,1,A2,0.613799815,6,295,110,25
1,4,3,2,0,0,1,0,0,0,0,0,A2,0.133596046,1,64,36,5
1,4,3,2,0,0,1,0,0,0,0,1,A2,0.941220901,9,602,169,75
1,4,3,2,0,0,1,0,0,0,1,0,A2,0.81094643,8,260,146,32
1,4,3,2,0,0,1,0,0,0,1,1,A2,0.203882419,2,98,37,8
1,4,3,2,0,0,1,0,0,1,0,0,A2,0.674087653,7,216,182,54
1,4,3,2,0,0,1,0,0,1,0,1,A2,0.456015233,5,219,41,18
1,4,3,2,0,0,1,0,0,1,1,0,A2,0.835482668,8,134,75,67
1,4,3,2,0,0,1,0,0,1,1,1,A2,0.165554368,2,53,30,13
1,4,3,2,0,0,1,0,1,0,0,0,A2,0.607737153,6,97,55,49
1,4,3,2,0,0,1,0,1,0,0,1,A2,0.105368356,1,17,9,4
1,4,3,2,0,0,1,0,1,0,1,0,A2,0.669398888,7,107,181,54
1,4,3,2,0,0,1,0,1,0,1,1,A2,0.591866782,6,284,160,24
1,4,3,2,0,0,1,0,1,1,0,0,A2,0.992441405,10,159,268,40
1,4,3,2,0,0,1,0,1,1,0,1,A2,0.123386275,1,79,22,10
1,4,3,2,0,0,1,0,1,1,1,0,A2,0.648842439,6,208,117,26
1,4,3,2,0,0,1,0,1,1,1,1,A2,0.262104325,3,84,47,10
1,4,3,2,0,0,1,1,0,0,0,0,A2,0.889753303,9,285,160,36
1,4,3,2,0,0,1,1,0,0,0,1,A2,0.211159092,2,68,19,17
1,4,3,2,0,0,1,1,0,0,1,0,A2,0.412085234,4,66,74,33
1,4,3,2,0,0,1,1,0,0,1,1,A2,0.476219583,5,229,86,19
1,4,3,2,0,0,1,1,0,1,0,0,A2,0.813637583,8,391,220,65
1,4,3,2,0,0,1,1,0,1,0,1,A2,0.276452649,3,88,25,22
1,4,3,2,0,0,1,1,0,1,1,0,A2,0.553587839,6,177,50,22
1,4,3,2,0,0,1,1,0,1,1,1,A2,0.097977743,1,31,26,8
1,4,3,2,0,0,1,1,1,0,0,0,A2,0.849721604,8,544,76,68
1,4,3,2,0,0,1,1,1,0,0,1,A2,0.616172542,6,99,166,49
1,4,3,2,0,0,1,1,1,0,1,0,A2,0.571914703,6,92,103,23
1,4,3,2,0,0,1,1,1,0,1,1,A2,0.527143709,5,169,95,21
1,4,3,2,0,0,1,1,1,1,0,0,A2,0.462517115,5,296,42,19
1,4,3,2,0,0,1,1,1,1,0,1,A2,0.553801055,6,266,150,44
1,4,3,2,0,0,1,1,1,1,1,0,A2,0.981818427,10,471,265,39
1,4,3,2,0,0,1,1,1,1,1,1,A2,0.687631351,7,330,62,55
1,4,3,2,0,1,0,0,0,0,0,0,A2,0.507740281,5,325,91,41
1,4,3,2,0,1,0,0,0,0,0,1,A2,0.376096206,4,241,34,15
1,4,3,2,0,1,0,0,0,0,1,0,A2,0.609353557,6,292,55,24
1,4,3,2,0,1,0,0,0,0,1,1,A2,0.890182945,9,285,160,71
1,4,3,2,0,1,0,0,0,1,0,0,A3,0.179132778,2,115,48,14
1,4,3,2,0,1,0,0,0,1,0,1,A3,0.237233735,2,38,64,19
1,4,3,2,0,1,0,0,0,1,1,0,A2,0.132381618,1,21,24,11
1,4,3,2,0,1,0,0,0,1,1,1,A2,0.676309214,7,433,183,27
1,4,3,2,0,1,0,0,1,0,0,0,A2,0.174176085,2,28,16,7
1,4,3,2,0,1,0,0,1,0,0,1,A2,0.470340693,5,75,127,38
1,4,3,2,0,1,0,0,1,0,1,0,A2,0.993508433,10,636,89,40
1,4,3,2,0,1,0,0,1,0,1,1,A2,0.398852584,4,255,108,32
1,4,3,2,0,1,0,0,1,1,0,0,A3,0.963564899,10,308,87,39
1,4,3,2,0,1,0,0,1,1,0,1,A3,0.971926925,10,156,262,39
1,4,3,2,0,1,0,0,1,1,1,0,A2,0.057483547,1,9,10,2
1,4,3,2,0,1,0,0,1,1,1,1,A2,0.728505324,7,233,197,29
1,4,3,2,0,1,0,1,0,0,0,0,A2,0.454121907,5,145,82,36
1,4,3,2,0,1,0,1,0,0,0,1,A2,0.757380794,8,242,136,30
1,4,3,2,0,1,0,1,0,0,1,0,A2,0.62872068,6,201,113,25
1,4,3,2,0,1,0,1,0,0,1,1,A2,0.425304813,4,136,77,17
1,4,3,2,0,1,0,1,0,1,0,0,A3,0.670919057,7,107,60,54
1,4,3,2,0,1,0,1,0,1,0,1,A3,0.269078295,3,43,73,11
1,4,3,2,0,1,0,1,0,1,1,0,A2,0.714070626,7,114,129,57
1,4,3,2,0,1,0,1,0,1,1,1,A2,0.67462883,7,432,61,54
1,4,3,2,0,1,0,1,1,0,0,0,A2,0.585936521,6,281,105,47
1,4,3,2,0,1,0,1,1,0,0,1,A2,0.058745399,1,28,16,2
1,4,3,2,0,1,0,1,1,0,1,0,A2,0.133821197,1,86,24,5
1,4,3,2,0,1,0,1,1,0,1,1,A2,0.634561069,6,102,57,51
1,4,3,2,0,1,0,1,1,1,0,0,A3,0.764934166,8,245,207,31
1,4,3,2,0,1,0,1,1,1,0,1,A3,0.662225941,7,106,60,26
1,4,3,2,0,1,0,1,1,1,1,0,A2,0.218919475,2,35,39,18
1,4,3,2,0,1,0,1,1,1,1,1,A2,0.016445601,0,3,3,1
1,4,3,2,0,1,1,0,0,0,0,0,A2,0.334486414,3,107,30,27
1,4,3,2,0,1,1,0,0,0,0,1,A2,0.228878176,2,146,41,18
1,4,3,2,0,1,1,0,0,0,1,0,A2,0.717448465,7,115,129,29
1,4,3,2,0,1,1,0,0,0,1,1,A2,0.29676311,3,47,80,12
1,4,3,2,0,1,1,0,0,1,0,0,A2,0.138461689,1,89,37,11
1,4,3,2,0,1,1,0,0,1,0,1,A2,0.888832423,9,569,80,71
1,4,3,2,0,1,1,0,0,1,1,0,A2,0.262246207,3,42,47,10
1,4,3,2,0,1,1,0,0,1,1,1,A2,0.752181431,8,120,68,30
1,4,3,2,0,1,1,0,1,0,0,0,A2,0.335365476,3,215,30,13
1,4,3,2,0,1,1,0,1,0,0,1,A2,0.78826882,8,126,142,63
1,4,3,2,0,1,1,0,1,0,1,0,A2,0.234510794,2,75,21,9
1,4,3,2,0,1,1,0,1,0,1,1,A2,0.773602149,8,124,139,62
1,4,3,2,0,1,1,0,1,1,0,0,A2,0.228283759,2,110,62,9
1,4,3,2,0,1,1,0,1,1,0,1,A2,0.153901799,2,25,14,6
1,4,3,2,0,1,1,0,1,1,1,0,A2,0.984669601,10,630,266,39
1,4,3,2,0,1,1,0,1,1,1,1,A2,0.603283475,6,97,109,48
1,4,3,2,0,1,1,1,0,0,0,0,A2,0.084887881,1,41,23,3
1,4,3,2,0,1,1,1,0,0,0,1,A2,0.442411794,4,283,119,35
1,4,3,2,0,1,1,1,0,0,1,0,A2,0.208672625,2,67,38,8
1,4,3,2,0,1,1,1,0,0,1,1,A2,0.161626705,2,52,15,13
1,4,3,2,0,1,1,1,0,1,0,0,A2,0.872536516,9,279,79,70
1,4,3,2,0,1,1,1,0,1,0,1,A2,0.34755806,3,167,31,14
1,4,3,2,0,1,1,1,0,1,1,0,A2,0.371015758,4,119,67,30
1,4,3,2,0,1,1,1,0,1,1,1,A2,0.999239381,10,160,270,80
1,4,3,2,0,1,1,1,1,0,0,0,A2,0.954796432,10,153,258,38
1,4,3,2,0,1,1,1,1,0,0,1,A2,0.127851952,1,61,35,10
1,4,3,2,0,1,1,1,1,0,1,0,A2,0.146414273,1,70,13,12
1,4,3,2,0,1,1,1,1,0,1,1,A2,0.317737991,3,51,57,25
1,4,3,2,0,1,1,1,1,1,0,0,A2,0.465679986,5,149,42,19
1,4,3,2,0,1,1,1,1,1,0,1,A2,0.931934501,9,149,252,75
1,4,3,2,0,1,1,1,1,1,1,0,A2,0.43151,4,138,78,35
1,4,3,2,0,1,1,1,1,1,1,1,A2,0.485214772,5,233,131,19
1,4,3,2,1,0,0,0,0,0,0,0,A2,0.759674874,8,486,137,30
1,4,3,2,1,0,0,0,0,0,0,1,A2,0.202001422,2,32,55,16
1,4,3,2,1,0,0,0,0,0,1,0,A2,0.54079647,5,260,97,22
1,4,3,2,1,0,0,0,0,0,1,1,A2,0.936766044,9,450,169,75
1,4,3,2,1,0,0,0,0,1,0,0,A2,0.441738119,4,283,119,35
1,4,3,2,1,0,0,0,0,1,0,1,A2,0.804668048,8,129,217,32
1,4,3,2,1,0,0,0,0,1,1,0,A2,0.590976251,6,378,106,47
1,4,3,2,1,0,0,0,0,1,1,1,A2,0.898321583,9,287,243,36
1,4,3,2,1,0,0,0,1,0,0,0,A2,0.489887847,5,314,44,39
1,4,3,2,1,0,0,0,1,0,0,1,A2,0.987931071,10,474,267,79
1,4,3,2,1,0,0,0,1,0,1,0,A2,0.728421483,7,466,197,29
1,4,3,2,1,0,0,0,1,0,1,1,A2,0.987587016,10,316,178,40
1,4,3,2,1,0,0,0,1,1,0,0,A2,0.74310078,7,476,201,59
1,4,3,2,1,0,0,0,1,1,0,1,A2,0.670362224,7,429,60,54
1,4,3,2,1,0,0,0,1,1,1,0,A2,0.398300038,4,64,36,16
1,4,3,2,1,0,0,0,1,1,1,1,A2,0.914330411,9,146,82,37
1,4,3,2,1,0,0,1,0,0,0,0,A2,0.533788752,5,171,96,21
1,4,3,2,1,0,0,1,0,0,0,1,A2,0.653056813,7,313,59,52
1,4,3,2,1,0,0,1,0,0,1,0,A2,0.762803963,8,122,69,61
1,4,3,2,1,0,0,1,0,0,1,1,A2,0.635616661,6,305,57,51
1,4,3,2,1,0,0,1,0,1,0,0,A2,0.406115554,4,195,37,32
1,4,3,2,1,0,0,1,0,1,0,1,A2,0.016956173,0,11,2,1
1,4,3,2,1,0,0,1,0,1,1,0,A2,0.263824874,3,84,47,11
1,4,3,2,1,0,0,1,0,1,1,1,A2,0.708940275,7,227,191,57
1,4,3,2,1,0,0,1,1,0,0,0,A2,0.810408648,8,389,219,32
1,4,3,2,1,0,0,1,1,0,0,1,A2,0.279884015,3,134,25,22
1,4,3,2,1,0,0,1,1,0,1,0,A2,0.581910902,6,186,52,23
1,4,3,2,1,0,0,1,1,0,1,1,A2,0.671765787,7,322,181,54
1,4,3,2,1,0,0,1,1,1,0,0,A2,0.029725777,0,10,5,2
1,4,3,2,1,0,0,1,1,1,0,1,A2,0.897254653,9,287,242,72
1,4,3,2,1,0,0,1,1,1,1,0,A2,0.683451269,7,437,123,27
1,4,3,2,1,0,0,1,1,1,1,1,A2,0.316669576,3,203,29,13
1,4,3,2,1,0,1,0,0,0,0,0,A2,0.767208986,8,491,207,31
1,4,3,2,1,0,1,0,0,0,0,1,A2,0.776010403,8,248,70,31
1,4,3,2,1,0,1,0,0,0,1,0,A2,0.926367488,9,148,250,37
1,4,3,2,1,0,1,0,0,0,1,1,A2,0.369212758,4,118,100,15
1,4,3,2,1,0,1,0,0,1,0,0,A2,0.302637908,3,194,27,24
1,4,3,2,1,0,1,0,0,1,0,1,A2,0.969620552,10,465,87,39
1,4,3,2,1,0,1,0,0,1,1,0,A2,0.739798821,7,118,67,30
1,4,3,2,1,0,1,0,0,1,1,1,A2,0.941452698,9,452,85,38
1,4,3,2,1,0,1,0,1,0,0,0,A2,0.066948202,1,43,12,5
1,4,3,2,1,0,1,0,1,0,0,1,A2,0.304082185,3,49,27,12
1,4,3,2,1,0,1,0,1,0,1,0,A2,0.292610483,3,94,26,23
1,4,3,2,1,0,1,0,1,0,1,1,A2,0.962800866,10,462,87,77
1,4,3,2,1,0,1,0,1,1,0,0,A2,0.351200957,4,112,63,28
1,4,3,2,1,0,1,0,1,1,0,1,A2,0.653040847,7,418,59,26
1,4,3,2,1,0,1,0,1,1,1,0,A2,0.061255388,1,10,6,5
1,4,3,2,1,0,1,0,1,1,1,1,A2,0.381847366,4,122,69,15
1,4,3,2,1,0,1,1,0,0,0,0,A2,0.004036309,0,2,0,0
1,4,3,2,1,0,1,1,0,0,0,1,A2,0.01413395,0,2,1,1
1,4,3,2,1,0,1,1,0,0,1,0,A2,0.257516078,3,165,23,21
1,4,3,2,1,0,1,1,0,0,1,1,A2,0.942929836,9,453,170,38
1,4,3,2,1,0,1,1,0,1,0,0,A2,0.779115697,8,374,70,62
1,4,3,2,1,0,1,1,0,1,0,1,A2,0.996976011,10,638,90,80
1,4,3,2,1,0,1,1,0,1,1,0,A2,0.008078237,0,5,2,0
1,4,3,2,1,0,1,1,0,1,1,1,A2,0.005451822,0,2,0,0
1,4,3,2,1,0,1,1,1,0,0,0,A2,0.100939157,1,65,18,8
1,4,3,2,1,0,1,1,1,0,0,1,A2,0.551110935,6,353,149,22
1,4,3,2,1,0,1,1,1,0,1,0,A2,0.381617033,4,122,34,15
1,4,3,2,1,0,1,1,1,0,1,1,A2,0.616762653,6,99,111,25
1,4,3,2,1,0,1,1,1,1,0,0,A2,0.363096076,4,232,33,15
1,4,3,2,1,0,1,1,1,1,0,1,A2,0.532857435,5,171,48,43
1,4,3,2,1,0,1,1,1,1,1,0,A2,0.342468356,3,110,62,27
1,4,3,2,1,0,1,1,1,1,1,1,A2,0.109159829,1,52,10,9
1,4,3,2,1,1,0,0,0,0,0,0,A2,0.528190744,5,254,48,42
1,4,3,2,1,1,0,0,0,0,0,1,A2,0.826937662,8,132,149,66
1,4,3,2,1,1,0,0,0,0,1,0,A2,0.539751578,5,86,146,22
1,4,3,2,1,1,0,0,0,0,1,1,A2,0.620839991,6,397,112,25
1,4,3,2,1,1,0,0,0,1,0,0,A3,0.123767527,1,40,11,5
1,4,3,2,1,1,0,0,0,1,0,1,A3,0.23455311,2,150,42,19
1,4,3,2,1,1,0,0,0,1,1,0,A2,0.020111892,0,6,5,2
1,4,3,2,1,1,0,0,0,1,1,1,A2,0.136734141,1,88,25,5
1,4,3,2,1,1,0,0,1,0,0,0,A2,0.569943432,6,274,154,23
1,4,3,2,1,1,0,0,1,0,0,1,A2,0.332199881,3,106,60,13
1,4,3,2,1,1,0,0,1,0,1,0,A2,0.400771056,4,256,108,16
1,4,3,2,1,1,0,0,1,0,1,1,A2,0.497080776,5,318,89,20
1,4,3,2,1,1,0,0,1,1,0,0,A3,0.463545879,5,297,125,37
1,4,3,2,1,1,0,0,1,1,0,1,A3,0.885126111,9,566,80,35
1,4,3,2,1,1,0,0,1,1,1,0,A2,0.271949631,3,174,24,22
1,4,3,2,1,1,0,0,1,1,1,1,A2,0.889034821,9,427,240,71
1,4,3,2,1,1,0,1,0,0,0,0,A2,0.693525478,7,111,187,55
1,4,3,2,1,1,0,1,0,0,0,1,A2,0.589633131,6,94,53,24
1,4,3,2,1,1,0,1,0,0,1,0,A2,0.481735616,5,308,43,39
1,4,3,2,1,1,0,1,0,0,1,1,A2,0.669595902,7,107,121,54
1,4,3,2,1,1,0,1,0,1,0,0,A3,0.720712576,7,231,195,29
1,4,3,2,1,1,0,1,0,1,0,1,A3,0.538193128,5,344,145,22
1,4,3,2,1,1,0,1,0,1,1,0,A2,0.911810386,9,146,164,73
1,4,3,2,1,1,0,1,0,1,1,1,A2,0.471932636,5,227,42,19
1,4,3,2,1,1,0,1,1,0,0,0,A2,0.36246368,4,232,33,14
1,4,3,2,1,1,0,1,1,0,0,1,A2,0.00331307,0,2,1,0
1,4,3,2,1,1,0,1,1,0,1,0,A2,0.90637773,9,145,163,36
1,4,3,2,1,1,0,1,1,0,1,1,A2,0.242341325,2,39,65,10
1,4,3,2,1,1,0,1,1,1,0,0,A3,0.11728071,1,19,21,5
1,4,3,2,1,1,0,1,1,1,0,1,A3,0.088040402,1,56,16,4
1,4,3,2,1,1,0,1,1,1,1,0,A2,0.21409092,2,103,39,17
1,4,3,2,1,1,0,1,1,1,1,1,A2,0.896962864,9,431,161,36
1,4,3,2,1,1,1,0,0,0,0,0,A2,0.506267342,5,324,91,41
1,4,3,2,1,1,1,0,0,0,0,1,A2,0.765240131,8,367,138,31
1,4,3,2,1,1,1,0,0,0,1,0,A2,0.584237683,6,374,53,23
1,4,3,2,1,1,1,0,0,0,1,1,A2,0.60632389,6,194,55,49
1,4,3,2,1,1,1,0,0,1,0,0,A2,0.927443437,9,445,83,37
1,4,3,2,1,1,1,0,0,1,0,1,A2,0.551813163,6,88,50,44
1,4,3,2,1,1,1,0,0,1,1,0,A2,0.875867661,9,280,79,70
1,4,3,2,1,1,1,0,0,1,1,1,A2,0.34405486,3,110,31,14
1,4,3,2,1,1,1,0,1,0,0,0,A2,0.164925314,2,106,30,13
1,4,3,2,1,1,1,0,1,0,0,1,A2,0.977394463,10,313,88,39
1,4,3,2,1,1,1,0,1,0,1,0,A2,0.254367558,3,41,69,10
1,4,3,2,1,1,1,0,1,0,1,1,A2,0.046063792,0,7,8,4
1,4,3,2,1,1,1,0,1,1,0,0,A2,0.223016131,2,71,60,18
1,4,3,2,1,1,1,0,1,1,0,1,A2,0.567858547,6,363,51,23
1,4,3,2,1,1,1,0,1,1,1,0,A2,0.122003787,1,20,11,5
1,4,3,2,1,1,1,0,1,1,1,1,A2,0.648730718,6,311,175,52
1,4,3,2,1,1,1,1,0,0,0,0,A2,0.111372624,1,18,30,9
1,4,3,2,1,1,1,1,0,0,0,1,A2,0.738007862,7,354,199,59
1,4,3,2,1,1,1,1,0,0,1,0,A2,0.016607335,0,8,1,1
1,4,3,2,1,1,1,1,0,0,1,1,A2,0.033569664,0,16,9,1
1,4,3,2,1,1,1,1,0,1,0,0,A2,0.310879525,3,149,28,25
1,4,3,2,1,1,1,1,0,1,0,1,A2,0.712001841,7,342,64,28
1,4,3,2,1,1,1,1,0,1,1,0,A2,0.555140061,6,266,150,44
1,4,3,2,1,1,1,1,0,1,1,1,A2,0.070199808,1,34,19,3
1,4,3,2,1,1,1,1,1,0,0,0,A2,0.954796452,10,611,172,76
1,4,3,2,1,1,1,1,1,0,0,1,A2,0.192810458,2,62,17,15
1,4,3,2,1,1,1,1,1,0,1,0,A2,0.344242561,3,110,93,28
1,4,3,2,1,1,1,1,1,0,1,1,A2,0.118343775,1,38,11,5
1,4,3,2,1,1,1,1,1,1,0,0,A2,0.25406218,3,163,69,20
1,4,3,2,1,1,1,1,1,1,0,1,A2,0.026396508,0,17,2,1
1,4,3,2,1,1,1,1,1,1,1,0,A2,0.976584101,10,625,88,78
1,4,3,2,1,1,1,1,1,1,1,1,A2,0.128577317,1,41,23,5
2,1,3,4,0,0,0,0,0,0,0,0,A4,0.218214628,9,2,59,35
2,1,3,4,0,0,0,0,0,0,0,1,A4,0.033084176,3,0,9,16
2,1,3,4,0,0,0,0,0,0,1,0,A4,0.719625249,29,7,194,345
2,1,3,4,0,0,0,0,0,0,1,1,A4,0.71594001,57,7,129,344
2,1,3,4,0,0,0,0,0,1,0,0,A4,0.210655289,17,2,57,135
2,1,3,4,0,0,0,0,0,1,0,1,A4,0.084167256,3,1,23,27
2,1,3,4,0,0,0,0,0,1,1,0,A4,0.45462899,18,5,41,73
2,1,3,4,0,0,0,0,0,1,1,1,A4,0.613805195,25,6,55,393
2,1,3,4,0,0,0,0,1,0,0,0,A4,0.227097171,18,2,20,109
2,1,3,4,0,0,0,0,1,0,0,1,A4,0.976097687,78,10,176,625
2,1,3,4,0,0,0,0,1,0,1,0,A4,0.850143758,68,9,230,272
2,1,3,4,0,0,0,0,1,0,1,1,A4,0.14319105,11,1,26,23
2,1,3,4,0,0,0,0,1,1,0,0,A4,0.142552192,11,1,13,46
2,1,3,4,0,0,0,0,1,1,0,1,A4,0.529651064,42,5,48,169
2,1,3,4,0,0,0,0,1,1,1,0,A4,0.390023489,16,4,35,187
2,1,3,4,0,0,0,0,1,1,1,1,A4,0.567485186,23,6,153,91
2,1,3,4,0,0,0,1,0,0,0,0,A4,0.507788409,41,5,46,325
2,1,3,4,0,0,0,1,0,0,0,1,A3,0.552583544,44,6,149,177
2,1,3,4,0,0,0,1,0,0,1,0,A4,0.108667195,9,1,20,17
2,1,3,4,0,0,0,1,0,0,1,1,A4,0.708826048,28,7,191,113
2,1,3,4,0,0,0,1,0,1,0,0,A4,0.144480167,12,1,26,23
2,1,3,4,0,0,0,1,0,1,0,1,A3,0.86905754,70,9,156,278
2,1,3,4,0,0,0,1,0,1,1,0,A4,0.365596149,15,4,66,117
2,1,3,4,0,0,0,1,0,1,1,1,A4,0.183078361,7,2,33,117
2,1,3,4,0,0,0,1,1,0,0,0,A4,0.602449708,48,6,163,289
2,1,3,4,0,0,0,1,1,0,0,1,A3,0.179379529,7,2,48,29
2,1,3,4,0,0,0,1,1,0,1,0,A4,0.530875507,21,5,48,170
2,1,3,4,0,0,0,1,1,0,1,1,A4,0.648625253,26,6,58,104
2,1,3,4,0,0,0,1,1,1,0,0,A4,0.213925607,9,2,39,34
2,1,3,4,0,0,0,1,1,1,0,1,A3,0.657633674,26,7,178,105
2,1,3,4,0,0,0,1,1,1,1,0,A4,0.469197681,19,5,84,75
2,1,3,4,0,0,0,1,1,1,1,1,A4,0.002032718,0,0,0,1
2,1,3,4,0,0,1,0,0,0,0,0,A4,0.711462564,28,7,192,228
2,1,3,4,0,0,1,0,0,0,0,1,A4,0.494406144,40,5,44,316
2,1,3,4,0,0,1,0,0,0,1,0,A4,0.111427837,4,1,10,18
2,1,3,4,0,0,1,0,0,0,1,1,A4,0.45014102,18,5,122,288
2,1,3,4,0,0,1,0,0,1,0,0,A4,0.571298213,46,6,154,274
2,1,3,4,0,0,1,0,0,1,0,1,A4,0.141038125,11,1,25,68
2,1,3,4,0,0,1,0,0,1,1,0,A4,0.871079677,70,9,78,557
2,1,3,4,0,0,1,0,0,1,1,1,A4,0.498001403,20,5,45,319
2,1,3,4,0,0,1,0,1,0,0,0,A4,0.444481781,36,4,120,142
2,1,3,4,0,0,1,0,1,0,0,1,A4,0.648637876,52,6,117,415
2,1,3,4,0,0,1,0,1,0,1,0,A4,0.23698112,19,2,64,76
2,1,3,4,0,0,1,0,1,0,1,1,A4,0.988250731,79,10,89,632
2,1,3,4,0,0,1,0,1,1,0,0,A4,0.714213897,57,7,64,457
2,1,3,4,0,0,1,0,1,1,0,1,A4,0.825155281,33,8,74,132
2,1,3,4,0,0,1,0,1,1,1,0,A4,0.061337827,2,1,17,39
2,1,3,4,0,0,1,0,1,1,1,1,A4,0.640504595,26,6,173,410
2,1,3,4,0,0,1,1,0,0,0,0,A4,0.051183401,2,1,9,8
2,1,3,4,0,0,1,1,0,0,0,1,A4,0.579503627,46,6,156,278
2,1,3,4,0,0,1,1,0,0,1,0,A4,0.793515026,63,8,143,508
2,1,3,4,0,0,1,1,0,0,1,1,A4,0.089844972,4,1,8,29
2,1,3,4,0,0,1,1,0,1,0,0,A4,0.984620548,79,10,89,315
2,1,3,4,0,0,1,1,0,1,0,1,A4,0.556755015,45,6,50,89
2,1,3,4,0,0,1,1,0,1,1,0,A4,0.982368794,79,10,265,629
2,1,3,4,0,0,1,1,0,1,1,1,A4,0.786766984,31,8,71,378
2,1,3,4,0,0,1,1,1,0,0,0,A4,0.162901765,13,2,29,26
2,1,3,4,0,0,1,1,1,0,0,1,A4,0.307661308,25,3,83,148
2,1,3,4,0,0,1,1,1,0,1,0,A4,0.783790217,63,8,212,125
2,1,3,4,0,0,1,1,1,0,1,1,A4,0.557289392,22,6,150,89
2,1,3,4,0,0,1,1,1,1,0,0,A4,0.81216986,32,8,146,520
2,1,3,4,0,0,1,1,1,1,0,1,A4,0.509685396,20,5,92,82
2,1,3,4,0,0,1,1,1,1,1,0,A4,0.933816482,37,9,252,149
2,1,3,4,0,0,1,1,1,1,1,1,A4,0.590025287,24,6,53,94
2,1,3,4,0,1,0,0,0,0,0,0,A4,0.311237522,25,3,56,50
2,1,3,4,0,1,0,0,0,0,0,1,A4,0.324764811,13,3,88,104
2,1,3,4,0,1,0,0,0,0,1,0,A4,0.292375731,23,3,79,47
2,1,3,4,0,1,0,0,0,0,1,1,A4,0.818084266,65,8,74,262
2,1,3,4,0,1,0,0,0,1,0,0,A4,0.790650243,32,8,142,253
2,1,3,4,0,1,0,0,0,1,0,1,A4,0.578986684,46,6,104,93
2,1,3,4,0,1,0,0,0,1,1,0,A4,0.874576177,35,9,157,140
2,1,3,4,0,1,0,0,0,1,1,1,A4,0.46385928,19,5,42,297
2,1,3,4,0,1,0,0,1,0,0,0,A4,0.354215798,28,4,32,227
2,1,3,4,0,1,0,0,1,0,0,1,A4,0.656806635,53,7,177,210
2,1,3,4,0,1,0,0,1,0,1,0,A4,0.149249149,12,1,40,72
2,1,3,4,0,1,0,0,1,0,1,1,A4,0.864789016,35,9,78,277
2,1,3,4,0,1,0,0,1,1,0,0,A4,0.157177803,13,2,14,50
2,1,3,4,0,1,0,0,1,1,0,1,A4,0.970940542,78,10,262,311
2,1,3,4,0,1,0,0,1,1,1,0,A4,0.636962848,51,6,172,102
2,1,3,4,0,1,0,0,1,1,1,1,A4,0.811974209,32,8,73,390
2,1,3,4,0,1,0,1,0,0,0,0,A4,0.946680398,76,9,256,606
2,1,3,4,0,1,0,1,0,0,0,1,A3,0.809037808,32,8,73,518
2,1,3,4,0,1,0,1,0,0,1,0,A4,0.158373202,6,2,29,76
2,1,3,4,0,1,0,1,0,0,1,1,A4,0.79799378,32,8,215,383
2,1,3,4,0,1,0,1,0,1,0,0,A4,0.922367037,74,9,83,148
2,1,3,4,0,1,0,1,0,1,0,1,A3,0.759971941,61,8,68,243
2,1,3,4,0,1,0,1,0,1,1,0,A4,0.222382239,9,2,20,107
2,1,3,4,0,1,0,1,0,1,1,1,A4,0.679919176,27,7,184,435
2,1,3,4,0,1,0,1,1,0,0,0,A4,0.828364879,66,8,224,265
2,1,3,4,0,1,0,1,1,0,0,1,A3,0.709761491,28,7,192,454
2,1,3,4,0,1,0,1,1,0,1,0,A4,0.544237518,44,5,98,87
2,1,3,4,0,1,0,1,1,0,1,1,A4,0.738335944,59,7,199,354
2,1,3,4,0,1,0,1,1,1,0,0,A4,0.54532356,22,5,98,87
2,1,3,4,0,1,0,1,1,1,0,1,A3,0.70600577,56,7,127,452
2,1,3,4,0,1,0,1,1,1,1,0,A4,0.057881332,2,1,5,9
2,1,3,4,0,1,0,1,1,1,1,1,A4,0.959993656,77,10,86,154
2,1,3,4,0,1,1,0,0,0,0,0,A4,0.775501382,31,8,209,496
2,1,3,4,0,1,1,0,0,0,0,1,A4,0.30885483,12,3,28,99
