A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light
53,59,7,421,0,0,0,1,1,0,0,1,A2
29,66,7,118,0,0,0,1,1,0,1,0,A4
25,113,6,401,0,0,0,1,1,0,1,1,A2
38,85,9,453,0,0,0,1,1,1,0,0,A4
28,32,4,168,0,0,0,1,1,1,0,1,A4
2,4,0,7,0,0,0,1,1,1,1,0,A4
20,45,5,160,0,0,0,1,1,1,1,1,A4
79,268,10,477,0,0,1,0,0,0,0,0,A4
2,4,0,29,0,0,1,0,0,0,0,1,A4
13,15,2,103,0,0,1,0,0,0,1,0,A4
77,87,10,618,0,0,1,0,0,0,1,1,A4
27,91,3,216,0,0,1,0,0,1,0,0,A4
32,71,4,127,0,0,1,0,0,1,0,1,A4
39,262,10,310,0,0,1,0,0,1,1,0,A4
15,104,4,123,0,0,1,0,0,1,1,1,A4
24,27,3,189,0,0,1,0,1,0,0,0,A4
31,209,8,371,0,0,1,0,1,0,0,1,A4
76,86,10,457,0,0,1,0,1,0,1,0,A4
32,36,4,194,0,0,1,0,1,0,1,1,A4
33,224,8,531,0,0,1,0,1,1,0,0,A4
7,15,2,54,0,0,1,0,1,1,0,1,A4
69,154,9,274,0,0,1,0,1,1,1,0,A4
7,33,2,30,0,0,1,0,1,1,1,1,A4
25,167,6,297,0,0,1,1,0,0,0,0,A4
18,40,4,284,0,0,1,1,0,0,0,1,A2
49,164,6,291,0,0,1,1,0,0,1,0,A4
6,42,2,50,0,0,1,1,0,0,1,1,A2
35,79,9,562,0,0,1,1,0,1,0,0,A4
68,228,8,135,0,0,1,1,0,1,0,1,A4
22,147,5,174,0,0,1,1,0,1,1,0,A4
7,17,1,60,0,0,1,1,0,1,1,1,A4
56,126,7,112,0,0,1,1,1,0,0,0,A4
20,90,5,160,0,0,1,1,1,0,0,1,A2
7,33,2,88,0,0,1,1,1,0,1,0,A4
28,126,7,449,0,0,1,1,1,0,1,1,A2
15,49,2,58,0,0,1,1,1,1,0,0,A4
16,19,2,66,0,0,1,1,1,1,0,1,A4
34,116,4,276,0,0,1,1,1,1,1,0,A4
20,67,2,79,0,0,1,1,1,1,1,1,A4
13,15,2,27,0,1,0,0,0,0,0,0,A4
4,17,1,15,0,1,0,0,0,0,0,1,A4
48,163,6,386,0,1,0,0,0,0,1,0,A4
45,101,6,269,0,1,0,0,0,0,1,1,A4
32,144,8,256,0,1,0,0,0,1,0,0,A4
32,73,8,259,0,1,0,0,0,1,0,1,A4
39,261,10,155,0,1,0,0,0,1,1,0,A4
28,31,3,111,0,1,0,0,0,1,1,1,A4
34,76,4,269,0,1,0,0,1,0,0,0,A4
4,28,1,67,0,1,0,0,1,0,0,1,A4
5,5,1,37,0,1,0,0,1,0,1,0,A4
5,17,1,30,0,1,0,0,1,0,1,1,A4
19,21,2,38,0,1,0,0,1,1,0,0,A4
12,79,3,140,0,1,0,0,1,1,0,1,A4
59,198,7,234,0,1,0,0,1,1,1,0,A4
10,64,2,38,0,1,0,0,1,1,1,1,A4
65,147,8,130,0,1,0,1,0,0,0,0,A4
46,104,6,92,0,1,0,1,0,0,0,1,A4
54,183,7,434,0,1,0,1,0,0,1,0,A4
42,142,5,169,0,1,0,1,0,0,1,1,A4
65,218,8,516,0,1,0,1,0,1,0,0,A4
35,39,4,208,0,1,0,1,0,1,0,1,A4
22,49,5,173,0,1,0,1,0,1,1,0,A4
0,3,0,8,0,1,0,1,0,1,1,1,A4
32,146,8,259,0,1,0,1,1,0,0,0,A4
68,229,8,408,0,1,0,1,1,0,0,1,A4
25,83,3,49,0,1,0,1,1,0,1,0,A4
37,253,9,599,0,1,0,1,1,0,1,1,A4
12,40,1,24,0,1,0,1,1,1,0,0,A4
7,7,1,13,0,1,0,1,1,1,0,1,A4
13,30,3,106,0,1,0,1,1,1,1,0,A4
28,63,7,113,0,1,0,1,1,1,1,1,A4
9,10,1,55,0,1,1,0,0,0,0,0,A4
21,71,3,42,0,1,1,0,0,0,0,1,A4
73,246,9,438,0,1,1,0,0,0,1,0,A4
14,32,2,114,0,1,1,0,0,0,1,1,A4
5,18,1,32,0,1,1,0,0,1,0,0,A4
15,17,2,61,0,1,1,0,0,1,0,1,A4
23,104,6,92,0,1,1,0,0,1,1,0,A4
14,32,4,57,0,1,1,0,0,1,1,1,A4
14,96,4,114,0,1,1,0,1,0,0,0,A4
6,14,2,24,0,1,1,0,1,0,0,1,A4
23,152,6,271,0,1,1,0,1,0,1,0,A4
19,43,5,154,0,1,1,0,1,0,1,1,A4
45,101,6,179,0,1,1,0,1,1,0,0,A4
27,30,3,54,0,1,1,0,1,1,0,1,A4
28,127,7,225,0,1,1,0,1,1,1,0,A4
49,110,6,195,0,1,1,0,1,1,1,1,A4
39,133,5,157,0,1,1,1,0,0,0,0,A4
60,134,7,238,0,1,1,1,0,0,0,1,A4
20,133,5,158,0,1,1,1,0,0,1,0,A4
21,71,3,126,0,1,1,1,0,0,1,1,A4
26,116,6,206,0,1,1,1,0,1,0,0,A4
54,121,7,215,0,1,1,1,0,1,0,1,A4
41,46,5,244,0,1,1,1,0,1,1,0,A4
18,40,2,107,0,1,1,1,0,1,1,1,A4
79,178,10,476,0,1,1,1,1,0,0,0,A4
61,205,8,122,0,1,1,1,1,0,0,1,A4
32,107,4,190,0,1,1,1,1,0,1,0,A4
27,183,7,109,0,1,1,1,1,0,1,1,A4
29,65,4,231,0,1,1,1,1,1,0,0,A4
39,261,10,155,0,1,1,1,1,1,0,1,A4
3,21,1,50,0,1,1,1,1,1,1,0,A4
37,84,9,600,0,1,1,1,1,1,1,1,A4
35,119,4,211,1,0,0,0,0,0,0,0,A4
9,20,2,73,1,0,0,0,0,0,0,1,A4
16,54,2,64,1,0,0,0,0,0,1,0,A4
24,81,3,48,1,0,0,0,0,0,1,1,A4
8,9,1,61,1,0,0,0,0,1,0,0,A4
75,169,9,599,1,0,0,0,0,1,0,1,A4
12,82,3,49,1,0,0,0,0,1,1,0,A4
28,126,7,224,1,0,0,0,0,1,1,1,A4
26,58,6,207,1,0,0,0,1,0,0,0,A4
50,56,6,200,1,0,0,0,1,0,0,1,A4
63,71,8,251,1,0,0,0,1,0,1,0,A4
48,161,6,191,1,0,0,0,1,0,1,1,A4
52,59,7,104,1,0,0,0,1,1,0,0,A4
27,30,3,107,1,0,0,0,1,1,0,1,A4
55,62,7,110,1,0,0,0,1,1,1,0,A4
14,31,3,223,1,0,0,0,1,1,1,1,A4
39,89,5,79,1,0,0,1,0,0,0,0,A4
25,85,3,200,1,0,0,1,0,0,0,1,A2
14,92,3,219,1,0,0,1,0,0,1,0,A4
12,27,2,48,1,0,0,1,0,0,1,1,A2
0,1,0,2,1,0,0,1,0,1,0,0,A4
17,76,4,203,1,0,0,1,0,1,0,1,A4
79,177,10,628,1,0,0,1,0,1,1,0,A4
26,87,3,103,1,0,0,1,0,1,1,1,A4
78,88,10,468,1,0,0,1,1,0,0,0,A4
78,262,10,466,1,0,0,1,1,0,0,1,A2
38,127,5,75,1,0,0,1,1,0,1,0,A4
10,23,3,165,1,0,0,1,1,0,1,1,A2
11,12,1,87,1,0,0,1,1,1,0,0,A4
51,115,6,307,1,0,0,1,1,1,0,1,A4
5,11,1,57,1,0,0,1,1,1,1,0,A4
22,25,3,131,1,0,0,1,1,1,1,1,A4
27,91,3,216,1,0,1,0,0,0,0,0,A4
33,73,4,65,1,0,1,0,0,0,0,1,A4
29,65,7,232,1,0,1,0,0,0,1,0,A4
13,85,3,152,1,0,1,0,0,0,1,1,A4
38,253,9,450,1,0,1,0,0,1,0,0,A4
6,7,1,25,1,0,1,0,0,1,0,1,A4
76,86,10,611,1,0,1,0,0,1,1,0,A4
26,117,6,311,1,0,1,0,0,1,1,1,A4
10,11,1,77,1,0,1,0,1,0,0,0,A4
28,189,7,112,1,0,1,0,1,0,0,1,A4
14,32,4,56,1,0,1,0,1,0,1,0,A4
11,26,1,68,1,0,1,0,1,0,1,1,A4
11,24,3,169,1,0,1,0,1,1,0,0,A4
8,34,2,61,1,0,1,0,1,1,0,1,A4
57,64,7,114,1,0,1,0,1,1,1,0,A4
1,5,0,5,1,0,1,0,1,1,1,1,A4
67,75,8,402,1,0,1,1,0,0,0,0,A4
70,78,9,139,1,0,1,1,0,0,0,1,A2
35,158,9,141,1,0,1,1,0,0,1,0,A4
2,2,0,9,1,0,1,1,0,0,1,1,A2
15,34,2,30,1,0,1,1,0,1,0,0,A4
31,139,8,372,1,0,1,1,0,1,0,1,A4
22,51,3,45,1,0,1,1,0,1,1,0,A4
21,24,3,85,1,0,1,1,0,1,1,1,A4
45,50,6,89,1,0,1,1,1,0,0,0,A4
16,74,4,264,1,0,1,1,1,0,0,1,A2
25,112,6,199,1,0,1,1,1,0,1,0,A4
12,78,3,186,1,0,1,1,1,0,1,1,A2
75,255,9,151,1,0,1,1,1,1,0,0,A4
4,8,1,44,1,0,1,1,1,1,0,1,A4
15,101,4,60,1,0,1,1,1,1,1,0,A4
35,117,4,139,1,0,1,1,1,1,1,1,A4
41,139,5,165,1,1,0,0,0,0,0,0,A4
4,24,1,42,1,1,0,0,0,0,0,1,A4
61,207,8,368,1,1,0,0,0,0,1,0,A4
14,32,2,28,1,1,0,0,0,0,1,1,A4
2,3,0,19,1,1,0,0,0,1,0,0,A4
19,128,5,152,1,1,0,0,0,1,0,1,A4
54,121,7,107,1,1,0,0,0,1,1,0,A4
23,157,6,186,1,1,0,0,0,1,1,1,A4
11,37,1,22,1,1,0,0,1,0,0,0,A4
28,62,3,55,1,1,0,0,1,0,0,1,A4
19,130,5,154,1,1,0,0,1,0,1,0,A4
32,108,4,257,1,1,0,0,1,0,1,1,A4
41,137,5,81,1,1,0,0,1,1,0,0,A4
33,111,4,197,1,1,0,0,1,1,0,1,A4
12,13,1,93,1,1,0,0,1,1,1,0,A4
13,43,2,26,1,1,0,0,1,1,1,1,A4
44,98,5,350,1,1,0,1,0,0,0,0,A4
9,20,2,105,1,1,0,1,0,0,0,1,A4
61,137,8,244,1,1,0,1,0,0,1,0,A4
8,18,2,63,1,1,0,1,0,0,1,1,A4
20,138,5,164,1,1,0,1,0,1,0,0,A4
4,29,1,68,1,1,0,1,0,1,0,1,A4
18,122,5,72,1,1,0,1,0,1,1,0,A4
20,66,2,78,1,1,0,1,0,1,1,1,A4
37,251,9,297,1,1,0,1,1,0,0,0,A4
12,26,3,94,1,1,0,1,1,0,0,1,A4
2,5,1,35,1,1,0,1,1,0,1,0,A4
33,150,8,400,1,1,0,1,1,0,1,1,A4
6,38,1,23,1,1,0,1,1,1,0,0,A4
39,43,5,155,1,1,0,1,1,1,0,1,A4
14,47,2,112,1,1,0,1,1,1,1,0,A4
68,230,9,544,1,1,0,1,1,1,1,1,A4
25,28,3,202,1,1,1,0,0,0,0,0,A4
30,33,4,178,1,1,1,0,0,0,0,1,A4
8,54,2,128,1,1,1,0,0,0,1,0,A4
68,154,9,273,1,1,1,0,0,0,1,1,A4
12,81,3,48,1,1,1,0,0,1,0,0,A4
19,43,5,77,1,1,1,0,0,1,0,1,A4
44,49,5,262,1,1,1,0,0,1,1,0,A4
25,57,6,204,1,1,1,0,0,1,1,1,A4
1,1,0,3,1,1,1,0,1,0,0,0,A4
67,225,8,533,1,1,1,0,1,0,0,1,A4
34,78,9,551,1,1,1,0,1,0,1,0,A4
30,135,8,360,1,1,1,0,1,0,1,1,A4
64,216,8,256,1,1,1,0,1,1,0,0,A4
4,8,0,29,1,1,1,0,1,1,0,1,A4
11,12,1,43,1,1,1,0,1,1,1,0,A4
54,121,7,323,1,1,1,0,1,1,1,1,A4
6,44,2,78,1,1,1,1,0,0,0,0,A4
24,110,6,195,1,1,1,1,0,0,0,1,A4
21,71,3,168,1,1,1,1,0,0,1,0,A4
1,2,0,6,1,1,1,1,0,0,1,1,A4
14,64,4,228,1,1,1,1,0,1,0,0,A4
42,143,5,169,1,1,1,1,0,1,0,1,A4
45,101,6,268,1,1,1,1,0,1,1,0,A4
19,42,2,112,1,1,1,1,0,1,1,1,A4
4,4,0,23,1,1,1,1,1,0,0,0,A4
4,16,1,15,1,1,1,1,1,0,0,1,A4
5,12,1,62,1,1,1,1,1,0,1,0,A4
78,88,10,157,1,1,1,1,1,0,1,1,A4
21,143,5,85,1,1,1,1,1,1,0,0,A4
29,132,7,234,1,1,1,1,1,1,0,1,A4
10,43,2,153,1,1,1,1,1,1,1,0,A4
15,34,4,179,1,1,1,1,1,1,1,1,A4
78,262,620,10,0,0,0,0,0,0,0,0,A3
29,64,342,7,0,0,0,0,0,0,0,1,A3
45,153,90,6,0,0,0,0,0,0,1,0,A3
21,46,165,5,0,0,0,0,0,0,1,1,A3
17,115,274,4,0,0,0,0,0,1,0,0,A3
72,163,578,9,0,0,0,0,0,1,0,1,A3
79,266,158,10,0,0,0,0,0,1,1,0,A3
7,44,26,2,0,0,0,0,0,1,1,1,A3
9,58,69,2,0,0,0,0,1,0,0,0,A3
69,78,414,9,0,0,0,0,1,0,0,1,A3
47,105,93,6,0,0,0,0,1,0,1,0,A3
47,53,93,6,0,0,0,0,1,0,1,1,A3
30,202,120,7,0,0,0,0,1,1,0,0,A3
12,13,48,1,0,0,0,0,1,1,0,1,A3
5,11,40,1,0,0,0,0,1,1,1,0,A3
17,58,69,2,0,0,0,0,1,1,1,1,A3
24,106,188,6,0,0,0,1,0,0,0,0,A3
1,9,5,0,0,0,0,1,0,0,0,1,A3
21,23,165,3,0,0,0,1,0,0,1,0,A3
75,85,604,9,0,0,0,1,0,0,1,1,A3
17,19,67,2,0,0,0,1,0,1,0,0,A3
10,23,83,3,0,0,0,1,0,1,0,1,A3
62,139,247,8,0,0,0,1,0,1,1,0,A3
27,60,213,7,0,0,0,1,0,1,1,1,A3
13,28,50,2,0,0,0,1,1,0,0,0,A3
72,161,574,9,0,0,0,1,1,0,0,1,A3
11,36,42,1,0,0,0,1,1,0,1,0,A3
3,7,49,1,0,0,0,1,1,0,1,1,A3
26,59,210,3,0,0,0,1,1,1,0,0,A3
30,133,119,7,0,0,0,1,1,1,0,1,A3
72,161,287,9,0,0,0,1,1,1,1,0,A3
50,167,99,6,0,0,0,1,1,1,1,1,A3
13,30,105,2,0,0,1,0,0,0,0,0,A3
47,52,373,6,0,0,1,0,0,0,0,1,A3
11,25,45,3,0,0,1,0,0,0,1,0,A2
19,22,38,2,0,0,1,0,0,0,1,1,A2
8,34,31,2,0,0,1,0,0,1,0,0,A3
17,20,70,2,0,0,1,0,0,1,0,1,A3
60,136,484,8,0,0,1,0,0,1,1,0,A3
33,112,199,4,0,0,1,0,0,1,1,1,A3
64,72,255,8,0,0,1,0,1,0,0,0,A3
21,72,42,3,0,0,1,0,1,0,0,1,A3
13,30,53,3,0,0,1,0,1,0,1,0,A2
42,94,251,5,0,0,1,0,1,0,1,1,A2
10,22,58,1,0,0,1,0,1,1,0,0,A3
66,75,531,8,0,0,1,0,1,1,0,1,A3
2,5,12,0,0,0,1,0,1,1,1,0,A3
35,235,558,9,0,0,1,0,1,1,1,1,A3
45,153,91,6,0,0,1,1,0,0,0,0,A3
25,166,392,6,0,0,1,1,0,0,0,1,A3
0,1,3,0,0,0,1,1,0,0,1,0,A2
22,99,352,5,0,0,1,1,0,0,1,1,A2
12,14,74,2,0,0,1,1,0,1,0,0,A3
66,223,132,8,0,0,1,1,0,1,0,1,A3
12,53,142,3,0,0,1,1,0,1,1,0,A3
4,20,70,1,0,0,1,1,0,1,1,1,A3
59,198,352,7,0,0,1,1,1,0,0,0,A3
12,41,49,2,0,0,1,1,1,0,0,1,A3
69,77,548,9,0,0,1,1,1,0,1,0,A2
0,1,3,0,0,0,1,1,1,0,1,1,A2
1,3,7,0,0,0,1,1,1,1,0,0,A3
9,20,18,1,0,0,1,1,1,1,0,1,A3
36,162,433,9,0,0,1,1,1,1,1,0,A3
27,124,220,7,0,0,1,1,1,1,1,1,A3
55,125,111,7,0,1,0,0,0,0,0,0,A3
23,154,183,6,0,1,0,0,0,0,0,1,A3
2,8,14,0,0,1,0,0,0,0,1,0,A3
37,167,595,9,0,1,0,0,0,0,1,1,A3
24,54,48,3,0,1,0,0,0,1,0,0,A3
59,198,468,7,0,1,0,0,0,1,0,1,A3
21,94,251,5,0,1,0,0,0,1,1,0,A3
5,16,10,1,0,1,0,0,0,1,1,1,A3
53,180,107,7,0,1,0,0,1,0,0,0,A3
39,44,313,5,0,1,0,0,1,0,0,1,A3
49,110,293,6,0,1,0,0,1,0,1,0,A3
3,22,40,1,0,1,0,0,1,0,1,1,A3
58,130,115,7,0,1,0,0,1,1,0,0,A3
3,18,43,1,0,1,0,0,1,1,0,1,A3
15,49,117,2,0,1,0,0,1,1,1,0,A3
39,88,314,10,0,1,0,0,1,1,1,1,A3
52,117,208,6,0,1,0,1,0,0,0,0,A3
38,86,153,10,0,1,0,1,0,0,0,1,A3
8,54,32,2,0,1,0,1,0,0,1,0,A3
39,132,235,5,0,1,0,1,0,0,1,1,A3
48,161,191,6,0,1,0,1,0,1,0,0,A3
65,73,129,8,0,1,0,1,0,1,0,1,A3
8,18,31,2,0,1,0,1,0,1,1,0,A3
29,33,234,4,0,1,0,1,0,1,1,1,A3
53,119,422,7,0,1,0,1,1,0,0,0,A3
37,42,148,5,0,1,0,1,1,0,0,1,A3
47,157,187,6,0,1,0,1,1,0,1,0,A3
32,213,379,8,0,1,0,1,1,0,1,1,A3
25,85,201,3,0,1,0,1,1,1,0,0,A3
15,69,184,4,0,1,0,1,1,1,0,1,A3
16,72,256,4,0,1,0,1,1,1,1,0,A3
37,124,147,5,0,1,0,1,1,1,1,1,A3
17,78,276,4,0,1,1,0,0,0,0,0,A3
2,14,24,1,0,1,1,0,0,0,0,1,A3
36,243,144,9,0,1,1,0,0,0,1,0,A3
4,13,15,0,0,1,1,0,0,0,1,1,A3
23,26,136,3,0,1,1,0,0,1,0,0,A3
5,11,20,1,0,1,1,0,0,1,0,1,A3
15,33,59,4,0,1,1,0,0,1,1,0,A3
13,88,208,3,0,1,1,0,0,1,1,1,A3
2,4,16,0,0,1,1,0,1,0,0,0,A3
15,67,60,4,0,1,1,0,1,0,0,1,A3
11,50,178,3,0,1,1,0,1,0,1,0,A3
0,1,1,0,0,1,1,0,1,0,1,1,A3
11,51,183,3,0,1,1,0,1,1,0,0,A3
37,249,590,9,0,1,1,0,1,1,0,1,A3
42,48,85,5,0,1,1,0,1,1,1,0,A3
39,44,79,5,0,1,1,0,1,1,1,1,A3
79,89,631,10,0,1,1,1,0,0,0,0,A3
14,61,108,3,0,1,1,1,0,0,0,1,A3
59,132,469,7,0,1,1,1,0,0,1,0,A3
57,129,345,7,0,1,1,1,0,0,1,1,A3
62,209,371,8,0,1,1,1,0,1,0,0,A3
21,145,343,5,0,1,1,1,0,1,0,1,A3
4,9,16,1,0,1,1,1,0,1,1,0,A3
40,90,639,10,0,1,1,1,0,1,1,1,A3
72,243,432,9,0,1,1,1,1,0,0,0,A3
7,24,42,1,0,1,1,1,1,0,0,1,A3
15,102,182,4,0,1,1,1,1,0,1,0,A3
45,51,364,6,0,1,1,1,1,0,1,1,A3
60,202,478,7,0,1,1,1,1,1,0,0,A3
18,20,145,2,0,1,1,1,1,1,0,1,A3
63,142,252,8,0,1,1,1,1,1,1,0,A3
5,17,10,1,0,1,1,1,1,1,1,1,A3
9,10,68,1,1,0,0,0,0,0,0,0,A3
29,66,117,7,1,0,0,0,0,0,0,1,A3
31,69,122,8,1,0,0,0,0,0,1,0,A3
2,4,12,0,1,0,0,0,0,0,1,1,A3
64,143,127,8,1,0,0,0,0,1,0,0,A3
13,57,152,3,1,0,0,0,0,1,0,1,A3
1,5,9,0,1,0,0,0,0,1,1,0,A3
12,81,96,3,1,0,0,0,0,1,1,1,A3
19,44,78,5,1,0,0,0,1,0,0,0,A3
26,177,105,7,1,0,0,0,1,0,0,1,A3
46,155,368,6,1,0,0,0,1,0,1,0,A3
38,86,460,10,1,0,0,0,1,0,1,1,A3
12,83,99,3,1,0,0,0,1,1,0,0,A3
35,39,70,4,1,0,0,0,1,1,0,1,A3
33,224,133,8,1,0,0,0,1,1,1,0,A3
37,165,587,9,1,0,0,0,1,1,1,1,A3
11,48,42,3,1,0,0,1,0,0,0,0,A3
18,41,147,5,1,0,0,1,0,0,0,1,A3
39,264,313,10,1,0,0,1,0,0,1,0,A3
75,255,151,9,1,0,0,1,0,0,1,1,A3
29,66,58,4,1,0,0,1,0,1,0,0,A3
8,9,48,1,1,0,0,1,0,1,0,1,A3
32,36,126,4,1,0,0,1,0,1,1,0,A3
73,82,147,9,1,0,0,1,0,1,1,1,A3
35,159,424,9,1,0,0,1,1,0,0,0,A3
30,203,361,8,1,0,0,1,1,0,0,1,A3
25,55,98,3,1,0,0,1,1,0,1,0,A3
78,175,466,10,1,0,0,1,1,0,1,1,A3
5,36,43,1,1,0,0,1,1,1,0,0,A3
66,75,266,8,1,0,0,1,1,1,0,1,A3
31,209,496,8,1,0,0,1,1,1,1,0,A3
28,93,111,3,1,0,0,1,1,1,1,1,A3
36,123,73,5,1,0,1,0,0,0,0,0,A3
51,116,411,6,1,0,1,0,0,0,0,1,A3
33,225,399,8,1,0,1,0,0,0,1,0,A2
16,18,62,2,1,0,1,0,0,0,1,1,A2
54,60,321,7,1,0,1,0,0,1,0,0,A3
16,37,262,4,1,0,1,0,0,1,0,1,A3
11,26,23,1,1,0,1,0,0,1,1,0,A3
16,35,250,4,1,0,1,0,0,1,1,1,A3
3,14,12,1,1,0,1,0,1,0,0,0,A3
33,74,65,4,1,0,1,0,1,0,0,1,A3
61,206,122,8,1,0,1,0,1,0,1,0,A2
25,28,151,3,1,0,1,0,1,0,1,1,A2
28,32,112,4,1,0,1,0,1,1,0,0,A3
23,76,45,3,1,0,1,0,1,1,0,1,A3
41,138,245,5,1,0,1,0,1,1,1,0,A3
50,114,303,6,1,0,1,0,1,1,1,1,A3
70,157,560,9,1,0,1,1,0,0,0,0,A3
33,73,65,4,1,0,1,1,0,0,0,1,A3
49,55,98,6,1,0,1,1,0,0,1,0,A2
20,88,157,5,1,0,1,1,0,0,1,1,A2
62,70,495,8,1,0,1,1,0,1,0,0,A3
13,29,157,3,1,0,1,1,0,1,0,1,A3
36,40,144,4,1,0,1,1,0,1,1,0,A3
11,51,46,3,1,0,1,1,0,1,1,1,A3
4,19,50,1,1,0,1,1,1,0,0,0,A3
13,85,101,3,1,0,1,1,1,0,0,1,A3
64,72,129,8,1,0,1,1,1,0,1,0,A2
6,21,49,1,1,0,1,1,1,0,1,1,A2
29,197,467,7,1,0,1,1,1,1,0,0,A3
50,168,299,6,1,0,1,1,1,1,0,1,A3
8,53,95,2,1,0,1,1,1,1,1,0,A3
47,53,280,6,1,0,1,1,1,1,1,1,A3
13,90,160,3,1,1,0,0,0,0,0,0,A3
24,163,194,6,1,1,0,0,0,0,0,1,A3
63,71,376,8,1,1,0,0,0,0,1,0,A3
5,21,18,1,1,1,0,0,0,0,1,1,A3
34,153,272,8,1,1,0,0,0,1,0,0,A3
10,46,165,3,1,1,0,0,0,1,0,1,A3
14,62,111,3,1,1,0,0,0,1,1,0,A3
29,97,115,4,1,1,0,0,0,1,1,1,A3
19,21,75,2,1,1,0,0,1,0,0,0,A3
0,2,3,0,1,1,0,0,1,0,0,1,A3
23,156,278,6,1,1,0,0,1,0,1,0,A3
33,220,392,8,1,1,0,0,1,0,1,1,A3
37,84,149,9,1,1,0,0,1,1,0,0,A3
38,255,605,9,1,1,0,0,1,1,0,1,A3
16,35,125,2,1,1,0,0,1,1,1,0,A3
29,98,116,4,1,1,0,0,1,1,1,1,A3
8,18,95,2,1,1,0,1,0,0,0,0,A3
63,214,507,8,1,1,0,1,0,0,0,1,A3
12,79,140,3,1,1,0,1,0,0,1,0,A3
57,191,113,7,1,1,0,1,0,0,1,1,A3
29,130,463,7,1,1,0,1,0,1,0,0,A3
1,3,9,0,1,1,0,1,0,1,0,1,A3
35,239,142,9,1,1,0,1,0,1,1,0,A3
10,47,124,3,1,1,0,1,0,1,1,1,A3
38,86,457,10,1,1,0,1,1,0,0,0,A3
6,13,47,1,1,1,0,1,1,0,0,1,A3
26,172,409,6,1,1,0,1,1,0,1,0,A3
45,51,181,6,1,1,0,1,1,0,1,1,A3
25,28,150,3,1,1,0,1,1,1,0,0,A3
2,10,6,0,1,1,0,1,1,1,0,1,A3
56,190,338,7,1,1,0,1,1,1,1,0,A3
77,174,155,10,1,1,0,1,1,1,1,1,A3
76,86,457,10,1,1,1,0,0,0,0,0,A3
35,79,565,9,1,1,1,0,0,0,0,1,A3
14,48,115,2,1,1,1,0,0,0,1,0,A3
25,84,99,3,1,1,1,0,0,0,1,1,A3
29,129,344,7,1,1,1,0,0,1,0,0,A3
70,79,562,9,1,1,1,0,0,1,0,1,A3
39,131,78,5,1,1,1,0,0,1,1,0,A3
4,5,27,1,1,1,1,0,0,1,1,1,A3
22,99,264,5,1,1,1,0,1,0,0,0,A3
46,155,184,6,1,1,1,0,1,0,0,1,A3
18,79,141,4,1,1,1,0,1,0,1,0,A3
37,124,73,5,1,1,1,0,1,0,1,1,A3
27,91,161,3,1,1,1,0,1,1,0,0,A3
13,89,106,3,1,1,1,0,1,1,0,1,A3
54,182,215,7,1,1,1,0,1,1,1,0,A3
40,45,239,5,1,1,1,0,1,1,1,1,A3
31,69,246,8,1,1,1,1,0,0,0,0,A3
44,98,262,5,1,1,1,1,0,0,0,1,A3
54,61,108,7,1,1,1,1,0,0,1,0,A3
5,6,42,1,1,1,1,1,0,0,1,1,A3
39,174,309,10,1,1,1,1,0,1,0,0,A3
73,163,145,9,1,1,1,1,0,1,0,1,A3
30,199,236,7,1,1,1,1,0,1,1,0,A3
18,121,143,4,1,1,1,1,0,1,1,1,A3
40,269,319,10,1,1,1,1,1,0,0,0,A3
52,175,207,6,1,1,1,1,1,0,0,1,A3
78,175,155,10,1,1,1,1,1,0,1,0,A3
23,51,363,6,1,1,1,1,1,0,1,1,A3
65,221,262,8,1,1,1,1,1,1,0,0,A3
80,90,480,10,1,1,1,1,1,1,0,1,A3
38,85,303,5,1,1,1,1,1,1,1,0,A3
32,73,130,4,1,1,1,1,1,1,1,1,A3
8,15,1,26,0,0,0,0,0,0,0,0,A2
22,178,6,150,0,0,0,0,0,0,0,1,A2
10,40,3,45,0,0,0,0,0,0,1,0,A2
50,199,6,56,0,0,0,0,0,0,1,1,A2
3,14,0,8,0,0,0,0,0,1,0,0,A2
38,75,5,42,0,0,0,0,0,1,0,1,A2
77,462,10,87,0,0,0,0,0,1,1,0,A2
68,274,9,231,0,0,0,0,0,1,1,1,A2
9,146,2,41,0,0,0,0,1,0,0,0,A2
74,442,9,83,0,0,0,0,1,0,0,1,A2
2,17,1,5,0,0,0,0,1,0,1,0,A2
70,558,9,235,0,0,0,0,1,0,1,1,A2
51,102,6,172,0,0,0,0,1,1,0,0,A2
32,379,8,142,0,0,0,0,1,1,0,1,A2
40,320,5,135,0,0,0,0,1,1,1,0,A2
5,64,1,12,0,0,0,0,1,1,1,1,A2
2,10,1,11,0,0,0,1,0,0,0,0,A2
1,17,0,2,0,0,0,1,0,0,0,1,A2
52,311,6,58,0,0,0,1,0,0,1,0,A2
21,249,5,93,0,0,0,1,0,0,1,1,A2
25,149,3,56,0,0,0,1,0,1,0,0,A2
15,180,4,101,0,0,0,1,0,1,0,1,A2
10,40,2,22,0,0,0,1,0,1,1,0,A2
58,350,7,197,0,0,0,1,0,1,1,1,A2
1,9,0,8,0,0,0,1,1,0,0,0,A2
30,122,4,68,0,0,0,1,1,0,0,1,A2
61,492,8,69,0,0,0,1,1,0,1,0,A2
15,239,4,67,0,0,0,1,1,0,1,1,A2
